seed,sample,cluster,PC1,PC2
206,0,0,-35.172606021972896,-0.005944589105717719
29,3,0,-33.12013687137366,-0.18334958893182465
214,2,0,-34.46609047664143,-0.008335397787030838
57,4,0,-34.44908054885138,-0.12929335903666264
108,0,0,-34.67159935954588,-0.36086430100022443
216,2,0,-34.600848525536684,-0.045718298989304455
144,1,0,-35.31130289902355,-0.21335440211000883
25,4,0,-35.494165258956166,0.3991775506713751
70,0,0,-33.62868440413644,-0.08236564888729918
56,2,0,-34.68562703739576,-0.11160814300102596
117,3,0,-34.75414839763031,0.9092457718565723
46,4,0,-33.965027246001725,0.1946260938625135
127,4,0,-35.25683392451326,0.4970412793622459
244,4,0,-34.096301075678504,-0.28861449549552753
98,1,0,-34.58808445908508,0.07013039293464239
106,2,0,-35.49976283864786,0.17512401794950702
154,2,0,-34.85081406176884,-0.14011191302578208
131,3,0,-34.60275768674567,0.22613584834535913
55,1,1,28.00044924147519,3.4251208631671393
175,4,0,-33.95297190287569,-0.04885653720881713
62,2,0,-35.26462942692927,-0.032018829087898444
19,4,0,-34.74680302727995,0.14575542207966863
238,0,0,-34.299961162399995,0.36725037605103006
222,0,0,-33.89463930925911,-0.15292312648960607
67,2,0,-34.652054937234674,0.09256960982401172
48,2,0,-34.812587414446476,0.43752465425979653
118,4,0,-33.72890855502386,0.24000824002231794
240,3,0,-33.83665462786908,0.40468525635704405
16,3,0,-35.80984046239649,0.4862784875748004
8,1,0,-34.64349252526397,-0.2793513617170573
146,3,0,-34.73481284810969,0.2120635902699794
223,1,1,29.076291467723177,2.9765519506968654
219,3,0,-34.19489431571219,0.21614212384489634
140,0,0,-35.28671947911133,0.5127807305732214
20,4,0,-33.485587978267674,0.4723039351549282
116,3,0,-35.07820544606364,0.7419017950760112
185,2,0,-34.66755275292346,0.5217841799982413
124,4,0,-34.24345257875565,-0.37156224231752977
32,2,0,-34.553209189981935,-0.08437661849297057
98,4,0,-34.060630968111084,0.4827042851783
212,4,0,-35.72359486826492,0.2872338191739355
99,0,0,-34.399212236898656,-0.05445266373708537
112,2,0,-35.6049689545864,0.721151307843768
71,0,0,-34.83957876846697,0.7303190191039205
46,3,0,-35.52656251168201,0.08479845072991322
19,1,0,-34.259639915005025,-0.15463512048091552
208,4,0,-34.25819492688329,0.6049209122685488
142,1,0,-33.84343570993991,-0.8318106094951128
201,1,0,-33.730720941199806,0.3648603003180569
89,1,0,-33.74184903772782,0.7674010380375751
34,1,0,-35.372174901873414,0.27476644526843497
165,3,0,-33.73035469960351,0.15046287309928838
99,2,0,-34.52962185147295,0.6014677217002752
7,1,1,28.854284491831123,2.9530864775207744
171,0,0,-34.11936834207457,-0.042124913936948796
223,2,1,28.254897701976837,2.9769336597206224
48,3,0,-33.74672863981088,0.527334482091524
110,0,0,-34.68069960945744,0.3271994645436994
176,4,0,-35.401362213631955,0.45194573197241333
102,1,0,-34.19243019455135,0.5934859560920194
12,1,0,-34.60893772127456,0.007652452993084676
2,0,0,-34.31177488257205,0.1304799174431661
50,4,0,-34.22019938827407,0.040985071681606235
114,4,0,-34.76298014891858,0.11441689808192135
39,1,0,-35.412221594336756,-0.015917027405748567
100,3,0,-34.9898554111532,-0.3818188315589258
173,1,0,-34.83161252474887,-0.07215561392120645
110,2,0,-35.29552273209057,-0.34397292380998207
212,2,0,-34.80990104468531,-0.41291878171646185
193,4,0,-34.555448048705614,0.48053685837463744
165,2,0,-34.71088017855536,0.4193240547357733
20,1,0,-34.93227955332701,-0.26126365429511933
228,4,0,-33.91168398967806,-0.21843804895063118
123,2,0,-35.40396082705589,0.2744321153527053
39,4,0,-35.31465248938405,-0.04548496170666613
240,4,0,-34.294818459282695,0.3364818104203133
29,0,0,-34.7027222446469,-0.23059413474424664
199,1,0,-34.53962233559321,0.322776748250738
57,1,0,-34.55582503284256,0.2633957496158695
222,2,0,-34.235115127357055,-0.4076834631233453
56,1,0,-34.775990478614204,0.39628016308388514
22,1,0,-34.80053317574979,0.7237230098495542
235,1,0,-34.72793819829082,-0.07948216135042972
177,4,0,-35.83720259483988,-0.058745450509275494
56,4,0,-34.972401700279036,0.07122705032843936
61,3,0,-34.63365206602715,0.3426581390122147
193,0,0,-33.54187554859381,-0.3564178904173081
23,3,0,-34.09314286310866,-0.10188617084870208
169,0,0,-34.09727218400546,1.053070428093353
143,3,0,-34.73993155950759,0.12622885174315632
49,2,0,-33.722624766718596,-0.05616760289228614
61,4,0,-35.17425797958768,-0.12315635381193539
65,0,0,-35.42488790274802,0.7084710070164626
6,2,0,-33.951459477645116,0.18713743223745466
57,2,0,-34.10205967047196,-0.22712698734106299
172,4,0,-34.18846519413927,0.7599303473771658
185,1,0,-33.371295107769214,-0.044788055832013965
55,0,1,29.878171010114446,3.321776106766723
73,3,0,-34.69096413665552,0.30559088519450395
233,4,0,-33.60416276389488,-0.7504878799641451
32,1,0,-35.117206127104154,0.910630407813017
91,1,0,-33.85922576415721,0.049426777261002204
23,1,0,-34.87745419391962,0.5057025792030397
181,1,0,-35.10928758042808,0.06877844806259023
9,4,0,-34.72651695420984,0.3570143666746726
32,0,0,-34.98768827437417,0.5502179278450138
226,0,0,-34.151316352166994,0.6280012940951479
48,0,-1,-4.027890111579878,1.4217698687633307
164,4,0,-34.61197942070221,-0.01129048325310956
178,4,0,-34.56175809950829,0.4352707896775693
190,0,0,-34.693528504861476,0.1740306564413428
139,3,0,-35.6936778206745,0.11232196293230208
189,1,0,-35.54882529191922,0.004578579761232111
12,4,0,-35.46875207531872,0.11178768194184599
146,2,0,-32.49170777236608,-0.3158748048373018
118,0,0,-34.07918332821987,-0.2956376496432646
8,2,0,-35.34633353975604,0.46136197728335493
78,4,0,-34.31607525554446,0.03159839862454137
101,3,0,-35.0825148512004,0.16219753911172494
232,0,0,-34.157958324029856,0.6752534526718146
162,4,0,-34.36643644096605,-0.3558748535383608
219,4,0,-35.25408388347486,0.6246282552407938
121,2,0,-34.34767949217814,0.09930074098661815
169,1,0,-34.51147343954527,0.7951183635325965
140,1,0,-35.005819728625426,0.40892298816498845
224,0,0,-34.2817497300522,0.5761870899583803
229,1,0,-34.259494315452514,0.003253846697049973
165,4,0,-34.1409095150068,-0.01721347730737587
195,2,0,-34.168552673545044,0.5011045347063614
94,1,0,-35.10460024659863,0.9812907526115849
164,1,0,-33.97519614674515,0.48040207951130565
158,0,0,-34.664272018623535,0.1623291687842596
154,1,0,-35.26233512244488,-0.33059474145419565
199,0,0,-35.222333502723565,0.5037515501331814
204,0,0,-34.39868580634115,-0.14935029173266548
121,3,0,-34.29325554520012,0.0021756403416798
24,0,1,29.18947617212,2.9654515109711928
63,3,0,-34.52795985233626,0.5376850396414319
