seed,sample,cluster,PC1,PC2
12,0,0,5.382854230795141,-4.480016429858086
131,2,0,6.187964122334618,-4.808033354943113
109,3,0,5.792964783432648,-5.0949099614142055
246,0,1,-4.960683804129514,6.383565948132037
19,2,0,5.608544893826643,-4.294927994107065
83,3,-1,0.4711092237954024,2.828161522576899
129,0,0,5.168236661949528,-4.374467146852082
223,4,0,6.228797829744749,-4.303193729309406
199,1,0,6.822275035863374,-4.208458116986339
52,3,0,5.277975493843064,-4.670472426396303
25,1,0,4.606159422613181,-3.273425883456248
81,4,-1,-45.783569642487734,-36.04771183361071
137,3,0,6.129822461323849,-4.6048299754030895
31,4,0,5.980089070936906,-4.065099645623218
51,4,0,6.817892114188647,-3.786690899124471
250,1,0,6.099955801720403,-4.873352659147395
45,3,0,6.665558443866402,-3.9595102439351577
244,1,0,5.450517065269355,-4.604138771896096
94,4,0,6.748432398246446,-4.565149529272065
193,0,0,6.497503798113131,-3.1481688840215316
89,2,0,6.535882913841655,-4.202031544538411
47,3,0,5.67492047963183,-4.971880275048976
50,4,0,7.127859462088487,-3.834047602436924
98,1,0,6.383763492456859,-4.780537634020929
109,0,0,6.435606042024599,-4.261375478198676
10,4,0,5.575329446890461,-3.8200362071433522
15,0,0,5.983438319387531,-4.2918057820901545
81,1,0,5.767520210598866,-4.190194936097104
122,3,0,5.159680099754458,-4.0981162125159
69,4,0,4.83117157863137,-4.817992584408663
70,0,0,6.862052074507719,-3.466142018165253
176,2,1,-3.94562549826634,8.867621604600753
48,2,1,-5.492903449477337,7.09941235709643
106,4,0,6.235172691217695,-4.416962960258473
13,3,0,6.957000222076148,-4.588563866086819
51,2,0,6.664400958239271,-4.572224862906165
89,1,0,5.98608866624126,-4.839277983919745
59,4,0,6.3984531736828005,-4.041111253803262
161,4,0,5.888924729823909,-4.580559692733493
72,3,0,5.680932075896309,-5.063847766635068
206,3,0,5.692017400019657,-5.125529790584685
105,1,-1,-1.279491413253421,2.650964172943221
109,2,0,6.218135589429177,-4.662693677170824
205,0,0,6.542115661261976,-3.119079931143391
209,0,0,5.85907484146951,-4.7777893608444595
52,2,0,5.7779503460635775,-4.177885957063846
142,3,0,5.344079965976405,-5.485528706451567
200,4,0,6.660769752729574,-4.304367690664903
81,3,0,5.104894994622614,-5.35983585957214
156,2,0,4.093190836526487,-5.289465240813074
133,2,0,5.428001764162473,-4.51242588089736
22,2,0,4.280791531324108,-5.6370774521291676
72,2,0,6.992994091516245,-4.110070184366988
109,4,0,5.946381862881353,-4.843735498743724
72,0,0,6.056267514703449,-5.22168239002073
212,0,0,6.6775849442983235,-3.9921382502067293
178,3,0,5.815627383428395,-4.812372061260926
195,2,0,5.627316337720738,-4.772876081904985
54,4,0,4.945016468058435,-4.423633516992996
40,0,0,6.18064524708885,-4.196820599744686
244,4,0,6.5416834080781685,-4.588231751778711
195,4,0,5.588287832611591,-5.104671887381405
111,0,1,-8.190518999344588,9.364839995822098
84,3,0,6.124529058104538,-4.603672237767664
124,1,0,5.767564329344141,-4.793614036278429
105,0,-1,-4.615142407883497,0.7543977839636588
97,4,0,5.806167198800647,-5.076308072763937
48,4,0,5.677612286884995,-4.542628899268989
109,1,0,5.954296706123375,-4.934345090614213
149,2,0,6.719260508569903,-3.688047235836346
236,3,1,-5.61780606854971,7.342693774847992
134,3,0,6.553854721363777,-4.450472318871555
202,3,0,6.183265778796803,-4.325310336610867
128,3,0,6.747353058553509,-3.967667292596598
233,1,0,6.113909481423157,-4.940279819340317
150,2,0,5.854465681590182,-4.993660134895818
150,0,0,5.8095185673927405,-4.40337992795963
145,2,0,5.3882891533116135,-4.965979153536922
169,3,0,6.247675168347792,-4.588666597244169
131,4,0,4.606893047327746,-5.837835933357515
37,1,0,5.842788317646817,-3.9267363283423364
35,3,0,5.4902426677299845,-5.106179738570363
233,4,0,6.824310982920235,-4.404204886186694
181,1,0,6.025185220258158,-5.149955343649567
59,0,0,5.931201770787459,-4.078729137681442
49,0,0,6.085484142243054,-4.539384597674728
106,1,0,6.345326056047601,-4.438554716369332
24,0,0,5.963677590613951,-4.738889855509101
200,0,0,5.862373041490205,-4.56065407225617
134,1,1,-9.01922876175001,10.02708608071035
30,1,1,-5.218220073083542,3.925609492359498
173,4,1,-9.371146705774411,8.901975976290505
142,2,0,5.542909769250016,-5.0048261886705
152,0,0,6.5739451519290615,-3.9578970094927888
1,4,0,6.387811584491437,-4.940420894431932
115,1,0,6.297793523430574,-4.313674131108064
230,0,0,6.1048320384128925,-4.177937289624531
225,0,0,5.922728696920628,-4.540271900083526
58,2,0,5.075911202336806,-4.248320119111088
144,1,0,5.864798935378789,-4.869845065151985
240,1,0,5.6375541728245935,-5.205412474025151
234,3,0,5.88710650470491,-4.556214637365594
35,1,0,5.725617122596708,-3.958243552670179
250,4,0,5.684260473892771,-4.8322100713505245
62,0,0,5.335387293680513,-5.311586780635323
63,2,0,5.366467613159737,-4.64162043113996
101,1,0,6.409499109711234,-5.078553162802686
181,2,1,-4.156518807019275,6.376499997052457
150,4,0,5.10832621068662,-4.260232809234355
127,0,0,5.770306833131866,-4.562044662262928
206,0,0,6.007008731898904,-4.679224377070027
36,0,0,5.8450796304571595,-3.639510816974614
88,1,0,5.428243770191346,-4.750622561816353
218,1,0,6.159851005846961,-4.6994976009986456
24,2,0,5.555055341908831,-5.114514594114267
8,3,0,6.751688465358373,-3.5079009722839603
82,3,0,6.233690829942687,-3.8852289690436796
88,2,0,5.284387255405651,-4.255916704151776
173,3,0,5.671265815554134,-4.744439342716155
19,1,0,6.661701776477865,-4.409868223100421
126,4,1,-5.150455769053563,5.60730839333948
39,1,0,5.319399092397624,-5.05132157609944
120,3,0,6.092127423572955,-4.647684177111746
189,2,0,6.120273998507884,-4.903478344053644
189,1,-1,-46.83226184471959,-35.892117295989074
72,1,1,-2.6061449649220267,8.718579914103419
27,2,0,5.995016442619935,-4.582091126885306
42,1,0,6.330642761493013,-4.949539904016779
